roi,revenue_mln
-21.085606213258213,0.39457196893370894
-83.47176297167381,0.08264118514163094
-75.9190012816292,0.12040499359185397
-13.968461137688736,0.4301576943115563
-60.63928940259178,0.1968035529870411
-78.78224322116509,0.10608878389417453
-78.30321013538844,0.10848394932305776
-84.8101102950884,0.07594944852455797
-71.2161276894386,0.14391936155280705
-32.239273559965696,0.3388036322001715
-37.35290641394224,0.3132354679302888
-89.95587507207512,0.05022062463962443
-54.52586544121849,0.22737067279390755
-70.25917691511525,0.14870411542442377
-40.039785609580555,0.2998010719520972
-63.98876855176784,0.1800561572411608
-50.52232954592431,0.24738835227037848
-64.0460511979209,0.1797697440103955
-100.0,0.0
-58.80095802631009,0.20599520986844955
-92.4425242227063,0.03778737888646852
-40.94060174293772,0.2952969912853114
-77.3425482755048,0.11328725862247604
-75.43399632839258,0.12283001835803707
-60.22711288296689,0.1988644355851655
-45.260358310602534,0.27369820844698733
-64.33019943365123,0.1783490028317438
-18.107582345790295,0.4094620882710485
-17.93831986005592,0.4103084006997204
-16.238046118112482,0.4188097694094376
-65.97751848364203,0.17011240758178986
-97.80506265568508,0.010974686721574672
-28.87554810616635,0.35562225946916826
-70.62105319642285,0.14689473401788572
-59.02636959178551,0.20486815204107242
-43.97142594757219,0.280142870262139
